observation_id,specimen_id,document_type,quality_profile,field_name,pass_a_raw_match,pass_b_canonical_match,pass_a_cer,pass_b_cer,pass_a_wer,pass_b_wer,error_category
4709,DOC-0295,certificate,mobile_camera,field_5,0,1,0.3032,0.0,2.0317,0.0,FORMAT_ERROR
4710,DOC-0295,certificate,mobile_camera,field_6,0,1,0.4268,0.0,3.2318,0.0,FORMAT_ERROR
4711,DOC-0295,certificate,mobile_camera,field_7,0,1,0.3794,0.0,2.0038,0.0,FORMAT_ERROR
4712,DOC-0295,certificate,mobile_camera,field_8,0,1,0.1726,0.0,0.6047,0.0,FORMAT_ERROR
4713,DOC-0295,certificate,mobile_camera,field_9,0,1,0.398,0.0,1.8145,0.0,FORMAT_ERROR
4714,DOC-0295,certificate,mobile_camera,field_10,0,1,0.5276,0.0,0.982,0.0,FORMAT_ERROR
4715,DOC-0295,certificate,mobile_camera,field_11,0,1,0.1612,0.0,1.8471,0.0,FORMAT_ERROR
4716,DOC-0295,certificate,mobile_camera,field_12,0,1,0.2569,0.0,0.6488,0.0,FORMAT_ERROR
4717,DOC-0295,certificate,mobile_camera,field_13,0,1,0.4761,0.0,0.8348,0.0,FORMAT_ERROR
4718,DOC-0295,certificate,mobile_camera,field_14,0,1,0.4237,0.0,1.3431,0.0,FORMAT_ERROR
4719,DOC-0295,certificate,mobile_camera,field_15,0,1,0.2281,0.0,1.6393,0.0,FORMAT_ERROR
4720,DOC-0295,certificate,mobile_camera,field_16,0,1,0.5107,0.0,1.6763,0.0,FORMAT_ERROR
4721,DOC-0296,marksheet,rotated_90,field_1,0,1,0.4878,0.0,0.8765,0.0,FORMAT_ERROR
4722,DOC-0296,marksheet,rotated_90,field_2,0,1,0.4977,0.0,1.2108,0.0,FORMAT_ERROR
4723,DOC-0296,marksheet,rotated_90,field_3,0,1,0.4548,0.0,2.1973,0.0,FORMAT_ERROR
4724,DOC-0296,marksheet,rotated_90,field_4,0,1,0.5681,0.0,1.662,0.0,FORMAT_ERROR
4725,DOC-0296,marksheet,rotated_90,field_5,0,1,0.1798,0.0,0.5575,0.0,FORMAT_ERROR
4726,DOC-0296,marksheet,rotated_90,field_6,0,1,0.5221,0.0,2.0742,0.0,FORMAT_ERROR
4727,DOC-0296,marksheet,rotated_90,field_7,0,1,0.4989,0.0,1.2033,0.0,FORMAT_ERROR
4728,DOC-0296,marksheet,rotated_90,field_8,0,1,0.3053,0.0,0.5903,0.0,FORMAT_ERROR
4729,DOC-0296,marksheet,rotated_90,field_9,0,1,0.5827,0.0,2.5036,0.0,FORMAT_ERROR
4730,DOC-0296,marksheet,rotated_90,field_10,0,1,0.5699,0.0,1.2965,0.0,FORMAT_ERROR
4731,DOC-0296,marksheet,rotated_90,field_11,0,1,0.4252,0.0,2.5355,0.0,FORMAT_ERROR
4732,DOC-0296,marksheet,rotated_90,field_12,0,1,0.2929,0.0,3.0443,0.0,FORMAT_ERROR
4733,DOC-0296,marksheet,rotated_90,field_13,0,1,0.5762,0.0,3.1546,0.0,FORMAT_ERROR
4734,DOC-0296,marksheet,rotated_90,field_14,0,1,0.4826,0.0,1.3324,0.0,FORMAT_ERROR
4735,DOC-0296,marksheet,rotated_90,field_15,0,1,0.2767,0.0,3.3901,0.0,FORMAT_ERROR
4736,DOC-0296,marksheet,rotated_90,field_16,0,1,0.1546,0.0,2.6481,0.0,FORMAT_ERROR
4737,DOC-0297,student_id,clean,field_1,0,1,0.4678,0.0,2.3681,0.0,FORMAT_ERROR
4738,DOC-0297,student_id,clean,field_2,0,1,0.5955,0.0,1.4356,0.0,FORMAT_ERROR
4739,DOC-0297,student_id,clean,field_3,0,1,0.303,0.0,0.7368,0.0,FORMAT_ERROR
4740,DOC-0297,student_id,clean,field_4,0,1,0.3493,0.0,1.2831,0.0,FORMAT_ERROR
4741,DOC-0297,student_id,clean,field_5,0,1,0.3045,0.0,3.0037,0.0,FORMAT_ERROR
4742,DOC-0297,student_id,clean,field_6,0,1,0.571,0.0,1.0572,0.0,FORMAT_ERROR
4743,DOC-0297,student_id,clean,field_7,0,1,0.3176,0.0,3.2859,0.0,FORMAT_ERROR
4744,DOC-0297,student_id,clean,field_8,0,1,0.1778,0.0,0.7771,0.0,FORMAT_ERROR
4745,DOC-0297,student_id,clean,field_9,0,1,0.2233,0.0,2.2856,0.0,FORMAT_ERROR
4746,DOC-0297,student_id,clean,field_10,0,1,0.2177,0.0,3.4042,0.0,FORMAT_ERROR
4747,DOC-0297,student_id,clean,field_11,0,1,0.351,0.0,2.0046,0.0,FORMAT_ERROR
4748,DOC-0297,student_id,clean,field_12,0,1,0.261,0.0,1.9129,0.0,FORMAT_ERROR
4749,DOC-0297,student_id,clean,field_13,0,1,0.4479,0.0,2.7535,0.0,FORMAT_ERROR
4750,DOC-0297,student_id,clean,field_14,0,1,0.4892,0.0,2.2337,0.0,FORMAT_ERROR
4751,DOC-0297,student_id,clean,field_15,0,1,0.557,0.0,2.9522,0.0,FORMAT_ERROR
4752,DOC-0297,student_id,clean,field_16,0,1,0.4907,0.0,0.6668,0.0,FORMAT_ERROR
4753,DOC-0298,certificate,scanner_copy,field_1,0,1,0.1531,0.0,1.1373,0.0,FORMAT_ERROR
4754,DOC-0298,certificate,scanner_copy,field_2,0,1,0.4486,0.0,1.7336,0.0,FORMAT_ERROR
4755,DOC-0298,certificate,scanner_copy,field_3,0,1,0.3311,0.0,3.1538,0.0,FORMAT_ERROR
4756,DOC-0298,certificate,scanner_copy,field_4,0,1,0.553,0.0,3.2275,0.0,FORMAT_ERROR
4757,DOC-0298,certificate,scanner_copy,field_5,0,1,0.2912,0.0,2.5732,0.0,FORMAT_ERROR
4758,DOC-0298,certificate,scanner_copy,field_6,0,1,0.2722,0.0,1.0718,0.0,FORMAT_ERROR
4759,DOC-0298,certificate,scanner_copy,field_7,0,1,0.2331,0.0,1.5263,0.0,FORMAT_ERROR
4760,DOC-0298,certificate,scanner_copy,field_8,0,1,0.3435,0.0,2.9928,0.0,FORMAT_ERROR
4761,DOC-0298,certificate,scanner_copy,field_9,0,1,0.204,0.0,2.7048,0.0,FORMAT_ERROR
4762,DOC-0298,certificate,scanner_copy,field_10,0,1,0.3892,0.0,1.3638,0.0,FORMAT_ERROR
4763,DOC-0298,certificate,scanner_copy,field_11,0,1,0.3718,0.0,1.3998,0.0,FORMAT_ERROR
4764,DOC-0298,certificate,scanner_copy,field_12,0,1,0.4182,0.0,1.8015,0.0,FORMAT_ERROR
4765,DOC-0298,certificate,scanner_copy,field_13,0,1,0.224,0.0,0.8497,0.0,FORMAT_ERROR
4766,DOC-0298,certificate,scanner_copy,field_14,0,1,0.396,0.0,3.2072,0.0,FORMAT_ERROR
4767,DOC-0298,certificate,scanner_copy,field_15,0,1,0.3048,0.0,2.699,0.0,FORMAT_ERROR
4768,DOC-0298,certificate,scanner_copy,field_16,0,1,0.4464,0.0,3.2947,0.0,FORMAT_ERROR
4769,DOC-0299,marksheet,mobile_camera,field_1,0,1,0.5194,0.0,2.1998,0.0,FORMAT_ERROR
4770,DOC-0299,marksheet,mobile_camera,field_2,0,1,0.4457,0.0,3.1952,0.0,FORMAT_ERROR
4771,DOC-0299,marksheet,mobile_camera,field_3,0,1,0.3298,0.0,1.4804,0.0,FORMAT_ERROR
4772,DOC-0299,marksheet,mobile_camera,field_4,0,1,0.1549,0.0,2.9797,0.0,FORMAT_ERROR
4773,DOC-0299,marksheet,mobile_camera,field_5,0,1,0.5104,0.0,0.8134,0.0,FORMAT_ERROR
4774,DOC-0299,marksheet,mobile_camera,field_6,0,1,0.4096,0.0,1.8919,0.0,FORMAT_ERROR
4775,DOC-0299,marksheet,mobile_camera,field_7,0,1,0.2034,0.0,3.4417,0.0,FORMAT_ERROR
4776,DOC-0299,marksheet,mobile_camera,field_8,0,1,0.2466,0.0,0.7017,0.0,FORMAT_ERROR
4777,DOC-0299,marksheet,mobile_camera,field_9,0,1,0.4177,0.0,2.7166,0.0,FORMAT_ERROR
4778,DOC-0299,marksheet,mobile_camera,field_10,0,1,0.1646,0.0,2.4762,0.0,FORMAT_ERROR
4779,DOC-0299,marksheet,mobile_camera,field_11,0,1,0.3895,0.0,0.8098,0.0,FORMAT_ERROR
4780,DOC-0299,marksheet,mobile_camera,field_12,0,1,0.2276,0.0,2.2039,0.0,FORMAT_ERROR
4781,DOC-0299,marksheet,mobile_camera,field_13,0,1,0.2834,0.0,3.3149,0.0,FORMAT_ERROR
4782,DOC-0299,marksheet,mobile_camera,field_14,0,1,0.5184,0.0,3.4507,0.0,FORMAT_ERROR
4783,DOC-0299,marksheet,mobile_camera,field_15,0,1,0.2669,0.0,3.4092,0.0,FORMAT_ERROR
4784,DOC-0299,marksheet,mobile_camera,field_16,0,1,0.3441,0.0,1.5426,0.0,FORMAT_ERROR
4785,DOC-0300,student_id,rotated_90,field_1,0,1,0.1727,0.0,0.6583,0.0,FORMAT_ERROR
4786,DOC-0300,student_id,rotated_90,field_2,0,1,0.4614,0.0,1.8738,0.0,FORMAT_ERROR
4787,DOC-0300,student_id,rotated_90,field_3,0,1,0.2519,0.0,2.3419,0.0,FORMAT_ERROR
4788,DOC-0300,student_id,rotated_90,field_4,0,1,0.2638,0.0,2.2329,0.0,FORMAT_ERROR
4789,DOC-0300,student_id,rotated_90,field_5,0,1,0.3116,0.0,2.9707,0.0,FORMAT_ERROR
4790,DOC-0300,student_id,rotated_90,field_6,0,1,0.5193,0.0,1.9321,0.0,FORMAT_ERROR
4791,DOC-0300,student_id,rotated_90,field_7,0,1,0.3079,0.0,1.5877,0.0,FORMAT_ERROR
4792,DOC-0300,student_id,rotated_90,field_8,0,1,0.5126,0.0,1.4845,0.0,FORMAT_ERROR
4793,DOC-0300,student_id,rotated_90,field_9,0,1,0.2441,0.0,0.7541,0.0,FORMAT_ERROR
4794,DOC-0300,student_id,rotated_90,field_10,0,1,0.36,0.0,1.9464,0.0,FORMAT_ERROR
4795,DOC-0300,student_id,rotated_90,field_11,0,1,0.5284,0.0,1.1637,0.0,FORMAT_ERROR
4796,DOC-0300,student_id,rotated_90,field_12,0,1,0.3214,0.0,2.9252,0.0,FORMAT_ERROR
4797,DOC-0300,student_id,rotated_90,field_13,0,1,0.5206,0.0,1.6538,0.0,FORMAT_ERROR
4798,DOC-0300,student_id,rotated_90,field_14,0,1,0.3566,0.0,1.4099,0.0,FORMAT_ERROR
4799,DOC-0300,student_id,rotated_90,field_15,0,1,0.5696,0.0,0.8559,0.0,FORMAT_ERROR
4800,DOC-0300,student_id,rotated_90,field_16,0,1,0.5702,0.0,2.5516,0.0,FORMAT_ERROR
4801,DOC-0301,certificate,clean,field_1,0,1,0.3892,0.0,0.598,0.0,FORMAT_ERROR
4802,DOC-0301,certificate,clean,field_2,0,1,0.364,0.0,1.7232,0.0,FORMAT_ERROR
4803,DOC-0301,certificate,clean,field_3,0,1,0.2225,0.0,2.4692,0.0,FORMAT_ERROR
4804,DOC-0301,certificate,clean,field_4,0,1,0.587,0.0,2.1866,0.0,FORMAT_ERROR
4805,DOC-0301,certificate,clean,field_5,0,1,0.4716,0.0,0.7054,0.0,FORMAT_ERROR
4806,DOC-0301,certificate,clean,field_6,0,1,0.338,0.0,0.8491,0.0,FORMAT_ERROR
4807,DOC-0301,certificate,clean,field_7,0,1,0.4258,0.0,3.3154,0.0,FORMAT_ERROR
4808,DOC-0301,certificate,clean,field_8,0,1,0.4478,0.0,0.7304,0.0,FORMAT_ERROR
4809,DOC-0301,certificate,clean,field_9,0,1,0.3096,0.0,2.152,0.0,FORMAT_ERROR
4810,DOC-0301,certificate,clean,field_10,0,1,0.3314,0.0,3.0009,0.0,FORMAT_ERROR
4811,DOC-0301,certificate,clean,field_11,0,1,0.5166,0.0,2.3355,0.0,FORMAT_ERROR
4812,DOC-0301,certificate,clean,field_12,0,1,0.3181,0.0,1.266,0.0,FORMAT_ERROR
4813,DOC-0301,certificate,clean,field_13,0,1,0.1976,0.0,1.5647,0.0,FORMAT_ERROR
4814,DOC-0301,certificate,clean,field_14,0,1,0.3359,0.0,2.5275,0.0,FORMAT_ERROR
4815,DOC-0301,certificate,clean,field_15,0,1,0.4462,0.0,0.7103,0.0,FORMAT_ERROR
4816,DOC-0301,certificate,clean,field_16,0,1,0.3279,0.0,1.0453,0.0,FORMAT_ERROR
4817,DOC-0302,marksheet,scanner_copy,field_1,0,1,0.2206,0.0,2.9819,0.0,FORMAT_ERROR
4818,DOC-0302,marksheet,scanner_copy,field_2,0,1,0.1689,0.0,1.7575,0.0,FORMAT_ERROR
4819,DOC-0302,marksheet,scanner_copy,field_3,0,1,0.2257,0.0,3.138,0.0,FORMAT_ERROR
4820,DOC-0302,marksheet,scanner_copy,field_4,0,1,0.4007,0.0,1.1941,0.0,FORMAT_ERROR
4821,DOC-0302,marksheet,scanner_copy,field_5,0,1,0.3761,0.0,2.6945,0.0,FORMAT_ERROR
4822,DOC-0302,marksheet,scanner_copy,field_6,0,1,0.5812,0.0,1.1613,0.0,FORMAT_ERROR
4823,DOC-0302,marksheet,scanner_copy,field_7,0,1,0.5488,0.0,3.3029,0.0,FORMAT_ERROR
4824,DOC-0302,marksheet,scanner_copy,field_8,0,1,0.5624,0.0,2.4062,0.0,FORMAT_ERROR
4825,DOC-0302,marksheet,scanner_copy,field_9,0,1,0.4334,0.0,1.7096,0.0,FORMAT_ERROR
4826,DOC-0302,marksheet,scanner_copy,field_10,0,1,0.4886,0.0,2.0939,0.0,FORMAT_ERROR
4827,DOC-0302,marksheet,scanner_copy,field_11,0,1,0.4548,0.0,1.7854,0.0,FORMAT_ERROR
4828,DOC-0302,marksheet,scanner_copy,field_12,0,1,0.4792,0.0,2.9734,0.0,FORMAT_ERROR
4829,DOC-0302,marksheet,scanner_copy,field_13,0,1,0.2159,0.0,2.9988,0.0,FORMAT_ERROR
4830,DOC-0302,marksheet,scanner_copy,field_14,0,1,0.3931,0.0,3.034,0.0,FORMAT_ERROR
4831,DOC-0302,marksheet,scanner_copy,field_15,0,1,0.3441,0.0,1.6371,0.0,FORMAT_ERROR
4832,DOC-0302,marksheet,scanner_copy,field_16,0,1,0.5618,0.0,1.2535,0.0,FORMAT_ERROR
4833,DOC-0303,student_id,mobile_camera,field_1,0,1,0.5299,0.0,1.9521,0.0,FORMAT_ERROR
4834,DOC-0303,student_id,mobile_camera,field_2,0,1,0.3813,0.0,1.4254,0.0,FORMAT_ERROR
4835,DOC-0303,student_id,mobile_camera,field_3,0,1,0.4079,0.0,1.4756,0.0,FORMAT_ERROR
4836,DOC-0303,student_id,mobile_camera,field_4,0,1,0.1677,0.0,1.316,0.0,FORMAT_ERROR
4837,DOC-0303,student_id,mobile_camera,field_5,0,1,0.1529,0.0,3.4351,0.0,FORMAT_ERROR
4838,DOC-0303,student_id,mobile_camera,field_6,0,1,0.5846,0.0,1.6855,0.0,FORMAT_ERROR
4839,DOC-0303,student_id,mobile_camera,field_7,0,1,0.4778,0.0,1.5374,0.0,FORMAT_ERROR
4840,DOC-0303,student_id,mobile_camera,field_8,0,1,0.452,0.0,2.9163,0.0,FORMAT_ERROR
4841,DOC-0303,student_id,mobile_camera,field_9,0,1,0.576,0.0,1.7006,0.0,FORMAT_ERROR
4842,DOC-0303,student_id,mobile_camera,field_10,0,1,0.5025,0.0,1.2978,0.0,FORMAT_ERROR
4843,DOC-0303,student_id,mobile_camera,field_11,0,1,0.5956,0.0,0.5773,0.0,FORMAT_ERROR
4844,DOC-0303,student_id,mobile_camera,field_12,0,1,0.4216,0.0,2.4785,0.0,FORMAT_ERROR
4845,DOC-0303,student_id,mobile_camera,field_13,0,1,0.4596,0.0,0.8612,0.0,FORMAT_ERROR
4846,DOC-0303,student_id,mobile_camera,field_14,0,1,0.5723,0.0,1.0435,0.0,FORMAT_ERROR
4847,DOC-0303,student_id,mobile_camera,field_15,0,1,0.4302,0.0,1.168,0.0,FORMAT_ERROR
4848,DOC-0303,student_id,mobile_camera,field_16,0,1,0.2882,0.0,2.1394,0.0,FORMAT_ERROR
4849,DOC-0304,certificate,rotated_90,field_1,0,1,0.3377,0.0,0.9807,0.0,FORMAT_ERROR
4850,DOC-0304,certificate,rotated_90,field_2,0,1,0.2269,0.0,1.7544,0.0,FORMAT_ERROR
4851,DOC-0304,certificate,rotated_90,field_3,0,1,0.4908,0.0,3.1939,0.0,FORMAT_ERROR
4852,DOC-0304,certificate,rotated_90,field_4,0,1,0.1879,0.0,1.6793,0.0,FORMAT_ERROR
4853,DOC-0304,certificate,rotated_90,field_5,0,1,0.1951,0.0,0.5498,0.0,FORMAT_ERROR
4854,DOC-0304,certificate,rotated_90,field_6,0,1,0.4478,0.0,2.3073,0.0,FORMAT_ERROR
4855,DOC-0304,certificate,rotated_90,field_7,0,1,0.2234,0.0,1.2014,0.0,FORMAT_ERROR
4856,DOC-0304,certificate,rotated_90,field_8,0,1,0.1607,0.0,3.0048,0.0,FORMAT_ERROR
4857,DOC-0304,certificate,rotated_90,field_9,0,1,0.5886,0.0,0.9064,0.0,FORMAT_ERROR
4858,DOC-0304,certificate,rotated_90,field_10,0,1,0.2542,0.0,3.1052,0.0,FORMAT_ERROR
4859,DOC-0304,certificate,rotated_90,field_11,0,1,0.5669,0.0,1.7589,0.0,FORMAT_ERROR
4860,DOC-0304,certificate,rotated_90,field_12,0,1,0.1728,0.0,0.6182,0.0,FORMAT_ERROR
4861,DOC-0304,certificate,rotated_90,field_13,0,1,0.4083,0.0,1.6787,0.0,FORMAT_ERROR
4862,DOC-0304,certificate,rotated_90,field_14,0,1,0.1629,0.0,2.2498,0.0,FORMAT_ERROR
4863,DOC-0304,certificate,rotated_90,field_15,0,1,0.1551,0.0,2.8621,0.0,FORMAT_ERROR
4864,DOC-0304,certificate,rotated_90,field_16,0,1,0.2879,0.0,0.6208,0.0,FORMAT_ERROR
4865,DOC-0305,marksheet,clean,field_1,0,1,0.4148,0.0,1.6931,0.0,FORMAT_ERROR
4866,DOC-0305,marksheet,clean,field_2,0,1,0.5882,0.0,2.1326,0.0,FORMAT_ERROR
4867,DOC-0305,marksheet,clean,field_3,0,1,0.2739,0.0,2.6283,0.0,FORMAT_ERROR
4868,DOC-0305,marksheet,clean,field_4,0,1,0.2722,0.0,3.2127,0.0,FORMAT_ERROR
4869,DOC-0305,marksheet,clean,field_5,0,1,0.3186,0.0,2.1496,0.0,FORMAT_ERROR
4870,DOC-0305,marksheet,clean,field_6,0,1,0.1728,0.0,1.7784,0.0,FORMAT_ERROR
4871,DOC-0305,marksheet,clean,field_7,0,1,0.5246,0.0,2.9169,0.0,FORMAT_ERROR
4872,DOC-0305,marksheet,clean,field_8,0,1,0.2509,0.0,1.1782,0.0,FORMAT_ERROR
4873,DOC-0305,marksheet,clean,field_9,0,1,0.5178,0.0,3.2912,0.0,FORMAT_ERROR
4874,DOC-0305,marksheet,clean,field_10,0,1,0.1929,0.0,1.8502,0.0,FORMAT_ERROR
4875,DOC-0305,marksheet,clean,field_11,0,1,0.3019,0.0,3.1121,0.0,FORMAT_ERROR
4876,DOC-0305,marksheet,clean,field_12,0,1,0.1876,0.0,1.1334,0.0,FORMAT_ERROR
4877,DOC-0305,marksheet,clean,field_13,0,1,0.4886,0.0,0.6539,0.0,FORMAT_ERROR
4878,DOC-0305,marksheet,clean,field_14,0,1,0.3716,0.0,1.8263,0.0,FORMAT_ERROR
4879,DOC-0305,marksheet,clean,field_15,0,1,0.3005,0.0,1.6837,0.0,FORMAT_ERROR
4880,DOC-0305,marksheet,clean,field_16,0,1,0.3885,0.0,0.9841,0.0,FORMAT_ERROR
4881,DOC-0306,student_id,scanner_copy,field_1,0,1,0.4074,0.0,2.9163,0.0,FORMAT_ERROR
4882,DOC-0306,student_id,scanner_copy,field_2,0,1,0.4921,0.0,0.9617,0.0,FORMAT_ERROR
4883,DOC-0306,student_id,scanner_copy,field_3,0,1,0.2172,0.0,1.3045,0.0,FORMAT_ERROR
4884,DOC-0306,student_id,scanner_copy,field_4,0,1,0.3125,0.0,1.7254,0.0,FORMAT_ERROR
4885,DOC-0306,student_id,scanner_copy,field_5,0,1,0.4559,0.0,0.67,0.0,FORMAT_ERROR
4886,DOC-0306,student_id,scanner_copy,field_6,0,1,0.1656,0.0,1.6757,0.0,FORMAT_ERROR
4887,DOC-0306,student_id,scanner_copy,field_7,0,1,0.4637,0.0,1.0803,0.0,FORMAT_ERROR
4888,DOC-0306,student_id,scanner_copy,field_8,0,1,0.4387,0.0,1.2795,0.0,FORMAT_ERROR
4889,DOC-0306,student_id,scanner_copy,field_9,0,1,0.5487,0.0,3.1871,0.0,FORMAT_ERROR
4890,DOC-0306,student_id,scanner_copy,field_10,0,1,0.2838,0.0,1.19,0.0,FORMAT_ERROR
4891,DOC-0306,student_id,scanner_copy,field_11,0,1,0.3351,0.0,1.2216,0.0,FORMAT_ERROR
4892,DOC-0306,student_id,scanner_copy,field_12,0,1,0.4526,0.0,2.9782,0.0,FORMAT_ERROR
4893,DOC-0306,student_id,scanner_copy,field_13,0,1,0.4529,0.0,2.9731,0.0,FORMAT_ERROR
4894,DOC-0306,student_id,scanner_copy,field_14,0,1,0.3286,0.0,0.969,0.0,FORMAT_ERROR
4895,DOC-0306,student_id,scanner_copy,field_15,0,1,0.4821,0.0,1.5814,0.0,FORMAT_ERROR
4896,DOC-0306,student_id,scanner_copy,field_16,0,1,0.4521,0.0,1.3119,0.0,FORMAT_ERROR
4897,DOC-0307,certificate,mobile_camera,field_1,0,1,0.1866,0.0,3.4777,0.0,FORMAT_ERROR
4898,DOC-0307,certificate,mobile_camera,field_2,0,1,0.2203,0.0,3.4653,0.0,FORMAT_ERROR
4899,DOC-0307,certificate,mobile_camera,field_3,0,1,0.5898,0.0,2.8815,0.0,FORMAT_ERROR
4900,DOC-0307,certificate,mobile_camera,field_4,0,1,0.4467,0.0,2.2334,0.0,FORMAT_ERROR
4901,DOC-0307,certificate,mobile_camera,field_5,0,1,0.5397,0.0,1.3683,0.0,FORMAT_ERROR
4902,DOC-0307,certificate,mobile_camera,field_6,0,1,0.3605,0.0,2.3582,0.0,FORMAT_ERROR
4903,DOC-0307,certificate,mobile_camera,field_7,0,1,0.335,0.0,1.7825,0.0,FORMAT_ERROR
4904,DOC-0307,certificate,mobile_camera,field_8,0,1,0.2986,0.0,2.1927,0.0,FORMAT_ERROR
4905,DOC-0307,certificate,mobile_camera,field_9,0,1,0.5328,0.0,1.1046,0.0,FORMAT_ERROR
4906,DOC-0307,certificate,mobile_camera,field_10,0,1,0.5705,0.0,2.5673,0.0,FORMAT_ERROR
4907,DOC-0307,certificate,mobile_camera,field_11,0,1,0.5205,0.0,2.1686,0.0,FORMAT_ERROR
4908,DOC-0307,certificate,mobile_camera,field_12,0,1,0.5008,0.0,0.5486,0.0,FORMAT_ERROR
4909,DOC-0307,certificate,mobile_camera,field_13,0,1,0.5183,0.0,0.6204,0.0,FORMAT_ERROR
4910,DOC-0307,certificate,mobile_camera,field_14,0,1,0.5505,0.0,3.4759,0.0,FORMAT_ERROR
4911,DOC-0307,certificate,mobile_camera,field_15,0,1,0.2823,0.0,1.131,0.0,FORMAT_ERROR
4912,DOC-0307,certificate,mobile_camera,field_16,0,1,0.4944,0.0,1.2591,0.0,FORMAT_ERROR
4913,DOC-0308,marksheet,rotated_90,field_1,0,1,0.5395,0.0,0.8085,0.0,FORMAT_ERROR
4914,DOC-0308,marksheet,rotated_90,field_2,0,1,0.2067,0.0,3.4375,0.0,FORMAT_ERROR
4915,DOC-0308,marksheet,rotated_90,field_3,0,1,0.4532,0.0,3.0407,0.0,FORMAT_ERROR
4916,DOC-0308,marksheet,rotated_90,field_4,0,1,0.2959,0.0,2.5295,0.0,FORMAT_ERROR
4917,DOC-0308,marksheet,rotated_90,field_5,0,1,0.4174,0.0,2.3095,0.0,FORMAT_ERROR
4918,DOC-0308,marksheet,rotated_90,field_6,0,1,0.4571,0.0,2.2261,0.0,FORMAT_ERROR
4919,DOC-0308,marksheet,rotated_90,field_7,0,1,0.3431,0.0,1.3278,0.0,FORMAT_ERROR
4920,DOC-0308,marksheet,rotated_90,field_8,0,1,0.4959,0.0,1.1788,0.0,FORMAT_ERROR
4921,DOC-0308,marksheet,rotated_90,field_9,0,1,0.4616,0.0,1.2,0.0,FORMAT_ERROR
4922,DOC-0308,marksheet,rotated_90,field_10,0,1,0.4314,0.0,2.7412,0.0,FORMAT_ERROR
4923,DOC-0308,marksheet,rotated_90,field_11,0,1,0.2484,0.0,0.6798,0.0,FORMAT_ERROR
4924,DOC-0308,marksheet,rotated_90,field_12,0,1,0.2089,0.0,2.318,0.0,FORMAT_ERROR
4925,DOC-0308,marksheet,rotated_90,field_13,0,1,0.5323,0.0,0.635,0.0,FORMAT_ERROR
4926,DOC-0308,marksheet,rotated_90,field_14,0,1,0.4804,0.0,1.524,0.0,FORMAT_ERROR
4927,DOC-0308,marksheet,rotated_90,field_15,0,1,0.3653,0.0,3.2866,0.0,FORMAT_ERROR
4928,DOC-0308,marksheet,rotated_90,field_16,0,1,0.2994,0.0,1.896,0.0,FORMAT_ERROR
4929,DOC-0309,student_id,clean,field_1,0,1,0.1562,0.0,0.7448,0.0,FORMAT_ERROR
4930,DOC-0309,student_id,clean,field_2,0,1,0.2664,0.0,0.5836,0.0,FORMAT_ERROR
4931,DOC-0309,student_id,clean,field_3,0,1,0.4341,0.0,1.7792,0.0,FORMAT_ERROR
4932,DOC-0309,student_id,clean,field_4,0,1,0.3967,0.0,1.0239,0.0,FORMAT_ERROR
4933,DOC-0309,student_id,clean,field_5,0,1,0.2832,0.0,2.4915,0.0,FORMAT_ERROR
4934,DOC-0309,student_id,clean,field_6,0,1,0.5844,0.0,0.6513,0.0,FORMAT_ERROR
4935,DOC-0309,student_id,clean,field_7,0,1,0.5507,0.0,2.2306,0.0,FORMAT_ERROR
4936,DOC-0309,student_id,clean,field_8,0,1,0.4038,0.0,2.0008,0.0,FORMAT_ERROR
4937,DOC-0309,student_id,clean,field_9,0,1,0.1812,0.0,0.7696,0.0,FORMAT_ERROR
4938,DOC-0309,student_id,clean,field_10,0,1,0.4204,0.0,1.5229,0.0,FORMAT_ERROR
4939,DOC-0309,student_id,clean,field_11,0,1,0.5628,0.0,1.7198,0.0,FORMAT_ERROR
4940,DOC-0309,student_id,clean,field_12,0,1,0.2145,0.0,2.6442,0.0,FORMAT_ERROR
4941,DOC-0309,student_id,clean,field_13,0,1,0.282,0.0,2.0764,0.0,FORMAT_ERROR
4942,DOC-0309,student_id,clean,field_14,0,1,0.464,0.0,3.2008,0.0,FORMAT_ERROR
4943,DOC-0309,student_id,clean,field_15,0,1,0.5065,0.0,2.5291,0.0,FORMAT_ERROR
4944,DOC-0309,student_id,clean,field_16,0,1,0.4558,0.0,3.3378,0.0,FORMAT_ERROR
4945,DOC-0310,certificate,scanner_copy,field_1,0,1,0.2831,0.0,0.5033,0.0,FORMAT_ERROR
4946,DOC-0310,certificate,scanner_copy,field_2,0,1,0.2724,0.0,1.1537,0.0,FORMAT_ERROR
4947,DOC-0310,certificate,scanner_copy,field_3,0,1,0.4478,0.0,2.4011,0.0,FORMAT_ERROR
4948,DOC-0310,certificate,scanner_copy,field_4,0,1,0.4171,0.0,0.5487,0.0,FORMAT_ERROR
4949,DOC-0310,certificate,scanner_copy,field_5,0,1,0.478,0.0,1.4706,0.0,FORMAT_ERROR
4950,DOC-0310,certificate,scanner_copy,field_6,0,1,0.4493,0.0,2.1697,0.0,FORMAT_ERROR
4951,DOC-0310,certificate,scanner_copy,field_7,0,1,0.3042,0.0,0.9037,0.0,FORMAT_ERROR
4952,DOC-0310,certificate,scanner_copy,field_8,0,1,0.1925,0.0,2.9946,0.0,FORMAT_ERROR
